name,region,name_post,vehicles_names,organization_group,id,incomes,apartments,land,assets
Василенко Олександр Іванович,14,"Заступник ректора, Запорізька державна інженерна академія ",null,v,nacp_15f4bcb3-9815-44b3-93aa-2701827a512f,425106,65,0,300000
Віннік Лариса Михайлівна,1,"Заступик ректора з навчальної роботи, Національний фармацевтичний університет",ВАЗ 21013,v,nacp_8acbee8e-4aed-476c-8ed4-05a760911a57,286108,153,2511,274377
Ляшок Ярослав Олександрович,4,"В.о. ректора, Донецький національний технічний університет",OPEL Astra,v,nacp_d18a8014-8540-4fea-b683-84f5bb297137,507305,325,0,222230
Бузницька Ольга Олександрівна,1,"Заступник ректора з економічних питань - начальник планово-фінансового відділу , Харківська медична академія післядипломної освіти",null,v,nacp_b691c88b-f379-4d4a-8429-22c5fc092a1a,207423,47,39000,206000
Єрмаченко Володимир Єгорович,1,"Заступник керівника (проректор з науково-педагогічної роботи), Харківський національний економічний університет імені Семена Кузнеця. ректорат",NISSAN QASHQAI/chevrolet  captiva,v,nacp_a2913d8d-0410-4a14-8378-6c06129af008,384710,114,2301,198175
Дмитренко Анатолій Семенович,19,"Заступник ректора з адміністративно-господарської роботи, Державний вищий навчальний заклад Івано-Франківський національний медичний університет",Skoda Superb,v,nacp_4d5e5252-31f1-45c0-85ee-813cd83cd79b,462613,421,935,146915
Бавицька Наталя Миколаївна,14,"Заступник ректора з кадрових питань та режиму, Запорізький державний медичний університет",null,v,nacp_dc8300c1-983f-4830-9312-f1f14e0c3222,274586,42,0,144279
Псьол Сергій Васильович,21,"Заступник ректора (проректор) з навчальної роботи, Національна академія Державної прикордонної служби України імені Б.Хмельницького",Opel Astra OTGF69,v,nacp_04af32f3-5a7c-4f9f-9438-f00b72a178b2,283216,23,0,133309
Кириленко Володимир Анатолійович,21,"Заступник ректора (проректор) з наукової роботи, Національна академія Державної прикордонної служби України імені Богдана Хмельницького",null,v,nacp_223d764e-3e4a-4f51-a060-c43894dd37e5,289043,78,0,120000
Тохтар Георгій Іванович,1,"Заступник ректора (проректор з науково-педагогічної роботи), Харківський нціональний автомобільно-дорожній університет",null,v,nacp_fd0c9ffc-cdb6-4704-9ba6-cea9ea5f419b,313587,92,0,101662
Настенко Галина Францівна,5,"Заступник ректора з економічних питань, Вінницький національний медичний університет ім. М.І.Пирогова",null,v,nacp_66bfbce4-1019-40c5-a5bd-3456eb76a8a4,325002,3096,1506,86544
Непша Сергій Павлович,1,"Заступник ректора з адміністративно-господарської діяльності, Харківська медична академія післядипломної освіти",Dodge Stratus,v,nacp_a06e3494-94d9-4ab1-9856-0df8766d2951,250487,0,0,78853
Безродний Віктор Володимирович,1,"Заступник ректора - проректор з науково-педагогічної роботи , Харківський національний автомобільно-дорожний університет",mitsubishi lancer 1.5 invte AT,v,nacp_0a9e0377-7abb-4bb8-9d06-5cd60129b5a4,302702,76,1100,76622
Коваль Назарій Ярославович,2,"Помічник ректора, Львівський державний університет безпеки життєдіяльності",Skoda Octavia tour 1.8i,v,nacp_8fb44ddd-5caf-4149-8e55-de882072aa43,95719,132,32885,30000
Трущенкова Антоніна Федорівна,22,"Заступник ректора з кадрових питань, ДВНЗ ""Тернопільський Державний медичний університет імені І.Я. Горбачевського МОЗ України""",Mitsubishi Lancer,v,nacp_d618bc20-dcfe-4ad6-a02a-8d43e76c7fd9,1119042,0,0,22561
Піддубна Ольга Олександрівна,8,"Перший проректор, в.о. ректора, Комунальний вищий навчальний заклад ""Інститут піприємництва ""Стратегія"" Дніпропетровської обласної ради""",FORD FUSION,v,nacp_efc3cc04-d29b-46c3-8059-269b4dd4e6c8,210412,82,0,20094
Зорька Олександр Володимирович,6,"Виконуючий обов'язків ректора , Київська державна академія водного транспорту імені гетьма Петра Конашевича-Сагайдачного ",ВАЗ 2121/DACIA LOGAN,v,nacp_c29dda0b-91bc-4a6a-a946-b07a533055e7,195899,185,4870,5795
Веретільник Віталій Вікторович,21,"Перший заступник ректора (перший проректор), Національна академія Державної прикордонної служби України імені Богдана Хмельницького",null,v,nacp_02c805e7-e812-4d98-8349-f8e238210b03,257280,190,0,0
Поліщук Віктор Вікторович,23,"Заступник ректора з міжнародних зв""язків, Вищий державний навчальний заклад України ""Українська медична стоматологічна академія""", Крим/MITSUBISHI L 200// Днепр/MITSUBISHI PAJERO,v,nacp_187cc80d-b289-406e-823d-e8ec0774f321,363675,269,7937,0
Данилевич Катерина Миколаївна,14,"Заступник ректора з економічних питань, Запорізький державний медичний університет",null,v,nacp_1d40426d-74ac-4c96-93fa-f130757d8fb6,290465,52,0,0
Груник Ігор Станіславович,21,"Ад'ютант ректора, Національна академія Державної прикордонної служби України ім. Б. Хмельницького",null,v,nacp_896c701e-c3e2-400c-ada2-4e264f11339f,137832,129,0,0
Орлов Сергій Леонідович,9,"Заступник ректора з АГР, КЗ ""Житомирський ОІППО"" ЖОР",Renault Kangoo/Geely CK,v,nacp_0c027b40-cceb-4c39-b58d-4539b5cf8dc5,177971,156,0,0
Козубей Руслан Романович,21,"Помічник ректора з правової роботи , Національна академія Державної прикордонної служби України ім.Б.Хмельницького",citroen jumpu,v,nacp_0c1cc5ba-94d9-428d-96fd-cd0e957d1a82,169537,0,0,0
Волобуєва Олена Федорівна,21,"Заступник ректора (проректор) з персоналу, Національна академія Державної прикордонної служби України імені Богдана Хмельницького",null,v,nacp_2653a5da-d8b2-4a1b-a92c-9b34b2b4b1eb,298162,0,0,0
Клименко Микола Олексійович,7,"Проректор з науково-педагогічної роботи та питань розвитку, Чорноморський національний університет імені Петра Могили, ректорат","Mitsubishi Lancer 1,6 Comfort AT",v,nacp_2d3dd8c7-f4fb-4bd6-8f30-10f09c6b7195,310437,102,0,0
Стеценко Ірина Миколаївна,16,"Помічник ректора групи організаційно-аналітичної роботи та контролю, Академія Державної пенітенціарної служби",null,v,nacp_31e5a013-3b06-446a-b2fc-de1d3f1fc91a,89710,0,0,0
Казарін Володимир Павлович,27,"В.о. ректора, Таврійський національний університет імені В.І. Вернадського",Волга ГАЗ-24-10/ГАЗ-69А,v,nacp_336a168f-0664-4d25-bb8c-b59b5f1d4090,3537546,294,613,0
