name,region,name_post,vehicles_names,organization_group,id,incomes,apartments,land,assets
Коваленко Любов Миколаївна,1,"Заступник ректора з економічних питань - начальник планово-фінансового відділу, Національний фармацевтичний університет",SKODA SUPER B,v,nacp_a55d1936-1e7b-4e67-b86e-456034e624e6,294644,232,1863,0
Захарчук Володимир Ілліч,21,"Помічник ректора академії - начальник прес-служби, Національна академія Державної прикордонної служби України імені Богдана Хмельницького",Hyundai  Tucson/DAEWOO Lanos ,v,nacp_16e2ad20-bf0d-4a99-819c-ac1187d9d61c,268272,206,35339,361909
Мацишин Микола Олексійович,3,"Помічник ректора Національної академії з міжнародного та міжвузівського співробітництва - начальник групи, Національна академія Державної прикордонної служби України імені Богдана Хмельницького",Тойота  Ауріс,v,nacp_7dcf2df4-6da3-47ee-82dc-c20dadf14e77,318866,197,21229,974579
Дацій Олександр Іванович,6,"Виконуючий обов'язки ректора, Академія муніципального управління",Honda Jazz/Lexus RX 350,v,nacp_3c04f5b4-3c75-4b61-9cad-2b3129007f4c,504956,194,145955,340351
Веретільник Віталій Вікторович,21,"Перший заступник ректора (перший проректор), Національна академія Державної прикордонної служби України імені Богдана Хмельницького",null,v,nacp_02c805e7-e812-4d98-8349-f8e238210b03,257280,190,0,0
Зорька Олександр Володимирович,6,"Виконуючий обов'язків ректора , Київська державна академія водного транспорту імені гетьма Петра Конашевича-Сагайдачного ",ВАЗ 2121/DACIA LOGAN,v,nacp_c29dda0b-91bc-4a6a-a946-b07a533055e7,195899,185,4870,5795
Гладкий Іван Павлович,1,"Заступник ректора (перший проректор з науково-педагогичної роботи), Харківський національний автомобільно-дорожній університет",VOLKSWAGEN PASSAT B6,v,nacp_15216484-cffc-4dc3-abba-a2f44d0cb62a,280956,177,1199,0
Уразовський Олександр Іванович,25,"Заступник ректора з АГР, ДЗ Луганський державний медичний университет",Volksvagen Caddy,v,nacp_d5133395-68cf-415d-adc1-f6799707367b,170386,159,612,0
Орлов Сергій Леонідович,9,"Заступник ректора з АГР, КЗ ""Житомирський ОІППО"" ЖОР",Renault Kangoo/Geely CK,v,nacp_0c027b40-cceb-4c39-b58d-4539b5cf8dc5,177971,156,0,0
Віннік Лариса Михайлівна,1,"Заступик ректора з навчальної роботи, Національний фармацевтичний університет",ВАЗ 21013,v,nacp_8acbee8e-4aed-476c-8ed4-05a760911a57,286108,153,2511,274377
Гнатюк Володимир Іванович,5,"Заступник ректора з кадрових питань, Вінницький національний медичний університет ім. М.І. Пирогова",null,v,nacp_775c6012-b941-49a0-a6ea-1056311d4004,172862,146,461,0
Полтавец-гуйда Оксана Викторовна,6,"Виконувач обов'язків ректора, Київський державний інститут декоративно-прикладного мистецтва і дизайну імені Михайла Бойчука",Hyundai  Santa Fe,v,nacp_e8254f24-f6f8-4eb1-bc31-45a8107e3292,315354,135,320,0
Коваль Назарій Ярославович,2,"Помічник ректора, Львівський державний університет безпеки життєдіяльності",Skoda Octavia tour 1.8i,v,nacp_8fb44ddd-5caf-4149-8e55-de882072aa43,95719,132,32885,30000
Груник Ігор Станіславович,21,"Ад'ютант ректора, Національна академія Державної прикордонної служби України ім. Б. Хмельницького",null,v,nacp_896c701e-c3e2-400c-ada2-4e264f11339f,137832,129,0,0
Логін Любов Василівна,22,"Заступник ректора з видавничих питань, ДНВЗ""Тернопільський державний медичний університет імені І.Я.Горбачевського МОЗ України"" видавництво",CHEVROLET AVEO,v,nacp_3e6cf62f-7f55-4d2a-93a0-c2a060d16459,236232,125,2600,0
Василевський Вячеслав Валерійович,3,"Заступник ректора (проректор) з ресурсного забезпечення, Національна академія Державної прикордонної служби України імені Богдана Хмельницького",CITROEN C4,v,nacp_1667ebce-3628-4dd2-a755-12c70413e8c0,362423,121,2201,379099
Подстрелова Зоя Федорівна,1,"Заступник ректора з питань кадрової роботи, Національний фармацевтичний університет",null,v,nacp_57d88d2e-14ae-4690-b97e-17857466a6cf,281050,120,800,0
Богомолов Віктор Олександрович,1,"Заступник ректора (проректор) з наукової роботи, Харківський національний автомобільно-дорожній університет",Toyota Toyota Corola 1.6 M/T,v,nacp_d1b3430e-3e26-4387-9cf7-e3e9e02ddf65,719484,119,0,0
Єрмаченко Володимир Єгорович,1,"Заступник керівника (проректор з науково-педагогічної роботи), Харківський національний економічний університет імені Семена Кузнеця. ректорат",NISSAN QASHQAI/chevrolet  captiva,v,nacp_a2913d8d-0410-4a14-8378-6c06129af008,384710,114,2301,198175
Ходирєв Сергій Якович,1,"Заступник ректора (проректор з науково-педагогічної роботи), Харківський національний автомобільно-дорожній університет",volkswagen passat B6/кзап9370/краз8138,v,nacp_8e17c271-c2e9-4cac-915a-e16820a64da2,315514,106,12760,585054
Шацька Ірина Володимирівна,14,"Заступник ректора з економічних питань, ДЗ ""ЗМАПО МОЗ України""",ВАЗ 21070,v,nacp_d09654c8-9f9d-4e47-aacf-4a40cb22152c,176764,104,0,0
Клименко Микола Олексійович,7,"Проректор з науково-педагогічної роботи та питань розвитку, Чорноморський національний університет імені Петра Могили, ректорат","Mitsubishi Lancer 1,6 Comfort AT",v,nacp_2d3dd8c7-f4fb-4bd6-8f30-10f09c6b7195,310437,102,0,0
Ванджура Ігор Юрійович,19,"Заступник ректора з виховної роботи, Івано-Франківський національний медичний університет ",Мазда 03,v,nacp_6ca82d3d-53c3-4b49-8219-2c05d57a986e,282944,101,0,383769
Радько Борис Михайлович,1,"Заступник ректора з кадрових питань, Харківська медична академія післядипломної освіти (ХМАПО)",NISSAN  QASHQAI,v,nacp_0a5cac32-f0e9-41ef-80df-18550bc40062,223965,99,580,0
Брайковська Надія Сергіївна,6,"В.о. ректора, Державний економіко-технологічний університет транспорту",NISSAN  NOTE,v,nacp_bf4bc4ad-3726-4350-8b60-7efd46e21d57,396186,99,622,506000
